,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
2518,reggae fusion,0.16429280613599,0.6997347465591254,244761.55653303603,0.6426789429380252,0.0348269340250001,0.1690762014682836,-7.948454576335335,0.1485670952627457,120.4980852682644,0.6414554907885027,46.75619031936062,11,1
2519,reggae maghreb,0.0143,0.5770000000000001,285893.0,0.654,0.0,0.114,-7.9,0.0321,111.993,0.13,52.0,0,0
2520,reggae peruano,0.259,0.7509999999999999,211278.0,0.8909999999999999,0.0,0.168,-6.119,0.274,110.52,0.7340000000000001,11.0,6,0
2521,reggae rock,0.1731722257611889,0.6960060493326538,245862.4527630725,0.6077013074418124,0.0361161719238315,0.1894161065590033,-7.751025097686891,0.0822995541714254,122.97434414318892,0.6516318156058448,42.83812829937389,7,1
2522,reggaeton,0.182580014946943,0.7386701410747138,266165.86970019626,0.7506548997818044,0.0405861218854824,0.1880544210674499,-6.086337158489838,0.1278221557292207,118.3001387707385,0.6628975542006753,50.14015833920682,1,1
2523,reggaeton colombiano,0.203948826540637,0.7192294214214707,225901.89546022925,0.6859581983659907,0.0700650758677091,0.1419703231422133,-5.7924732999558906,0.1242038567162042,134.87009549255134,0.6563572966678962,31.058959105737053,11,1
2524,reggaeton cristiano,0.2078999999999999,0.5645,256127.0,0.61225,4.525e-05,0.3385,-6.257000000000001,0.02875,121.40025,0.3395,33.25,3,1
2525,reggaeton flow,0.1949779231589897,0.7249426853680673,255598.5993893301,0.7312566093452111,0.0559009898608726,0.1910193019644628,-6.305272796014918,0.1398658572659959,123.12793983196282,0.6441043685534275,48.95797935724003,6,0
2526,regional mexican,0.3646700544699192,0.6773678692477672,203522.8544762384,0.6281749888324545,0.043776656435202,0.1680651701008328,-6.973940288466438,0.0654122570933142,127.75937731339452,0.7784725827778795,48.4188707334415,7,1
2527,relaxative,0.2458833971428571,0.5333333333333334,136530.73809523808,0.6128809523809523,0.5162919428571427,0.4107190476190476,-9.500404761904765,0.0566261904761904,124.91835714285712,0.2740333333333333,28.547619047619047,4,1
2528,remix product,0.00157,0.604,332971.0,0.983,0.381,0.356,-5.105,0.0446,141.988,0.613,0.0,2,0
2529,renaissance,0.8641190476190473,0.3433914285714285,178527.28571428568,0.1577504761904761,0.5141809211428572,0.1590214285714286,-20.725933333333334,0.0731204761904762,95.23388095238094,0.2856780952380953,13.9,0,1
2530,rennes indie,0.1301,0.7172499999999999,235623.0,0.73075,0.35350265,0.1001,-12.839,0.038325,115.25625,0.9505,50.5,11,1
2531,retro metal,0.1386135636363636,0.5350227272727273,238661.95454545456,0.6659318181818182,0.3339645454545454,0.2375590909090909,-8.137931818181817,0.06415,109.16829545454549,0.4916363636363636,17.318181818181817,10,1
2532,retro soul,0.1039992857142857,0.6997714285714286,262942.22857142857,0.6538857142857142,0.0848007714285714,0.11596,-9.5163,0.0465057142857142,120.4722857142857,0.7861285714285715,24.2,2,1
2533,reunion pop,0.00315,0.784,460225.0,0.54,0.879,0.0719,-18.052,0.0853,135.005,0.298,1.0,9,1
2534,rhode island indie,0.1782163333333333,0.6021666666666667,224108.16666666663,0.638,0.2868599999999999,0.3143333333333333,-8.376833333333334,0.0729333333333333,117.99166666666666,0.6106666666666667,24.83333333333333,7,1
2535,rhode island rap,0.0408269425396825,0.6194920634920635,191155.49206349207,0.7669523809523809,0.4761115287301587,0.2205238095238095,-8.160825396825397,0.0810999999999999,128.65377777777778,0.4069206349206349,26.047619047619047,6,0
2536,rhythm and blues,0.5917606932092518,0.5681846298836757,170506.36900403435,0.4758924589751471,0.0263553035388088,0.1897186291656747,-10.163052059852866,0.0678061730089477,122.54436098876532,0.6965784754078387,27.293366917496403,7,1
2537,rhythm game,0.0056655,0.4039999999999999,170572.0,0.994,0.5185,0.6729999999999999,-1.8004999999999998,0.27,153.09799999999996,0.138,9.5,3,1
2538,riddim,0.1823266666666666,0.668,195682.0,0.7030833333333333,3.33e-06,0.230725,-6.871916666666667,0.20715,117.4035,0.7540833333333333,35.833333333333336,6,1
2539,riddim dubstep,0.000789,0.0734,505637.0,0.762,0.961,0.52,-13.635,0.113,80.962,0.135,0.0,1,1
2540,rif,0.6097777777777776,0.487111111111111,371388.1666666667,0.5261666666666666,7.083555555555556e-05,0.2397055555555555,-9.082555555555556,0.04415,135.14822222222222,0.5228888888888888,41.77777777777778,11,0
2541,riot grrrl,0.0747394485226337,0.4508374485596708,179485.5403292181,0.8207775720164607,0.1712396382674897,0.1547251440329218,-6.969024897119343,0.0648838683127572,137.91118312757203,0.6279094650205759,41.14362139917695,9,1
2542,ritmo kombina,0.13245,0.7045,191052.5,0.7400000000000001,5.2e-05,0.0852,-4.2905,0.234,190.979,0.5295000000000001,38.5,5,1
2543,rkt,0.000427,0.804,430576.0,0.8440000000000001,0.6890000000000001,0.0392,-7.12,0.0568,126.021,0.489,0.0,11,0
2544,rochester mn indie,0.0347,0.655,205766.0,0.487,0.897,0.271,-7.987999999999999,0.033,139.914,0.0454,76.0,6,1
2545,rochester ny indie,0.0196676,0.7687,357526.8,0.5888,0.4546539999999999,0.0894,-11.0995,0.05168,114.6957,0.7794,31.5,1,1
2546,rock,0.1601529202088903,0.5039484434290074,249724.25720806545,0.7070176326516859,0.1016012415990141,0.2111686677575408,-8.169173438842325,0.0658311154422437,124.70926013476736,0.5108270538773941,42.36598902315347,9,1
2547,rock alternatif francais,0.00063,0.376,204920.0,0.856,0.0834,0.446,-4.912,0.0447,157.94299999999996,0.635,0.0,7,1
2548,rock alternativo brasileiro,0.5785,0.5842499999999999,239316.5,0.6684999999999999,0.2396625,0.21345,-9.832,0.037525,128.66725000000002,0.7877499999999998,39.0,4,1
2549,rock andaluz,0.2271333333333333,0.5515,224938.0,0.7438333333333333,0.001225,0.2576,-7.266833333333333,0.11665,99.2425,0.7653333333333334,51.5,7,1
2550,rock baiano,0.4946374999999999,0.5551250000000001,202969.125,0.6599375000000001,0.0003245575,0.2051812499999999,-7.0135000000000005,0.12046875,135.530375,0.6495625,42.8125,7,1
2551,rock brasiliense,0.1109854666666666,0.5224999999999999,253216.66666666663,0.5692500000000001,0.0319191,0.1610416666666667,-13.23525,0.0409416666666666,122.46358333333336,0.5693333333333332,60.0,7,1
2552,rock catala,0.0145,0.457,230008.0,0.7,0.00011,0.236,-7.152,0.0595,120.142,0.381,0.0,2,1
2553,rock chapin,0.622,0.591,265307.0,0.672,0.0,0.112,-3.515,0.0375,139.939,0.267,73.0,5,1
2554,rock cristiano,0.1774344642857142,0.4761339285714285,351487.3258928572,0.5006294642857143,0.0017401241071428,0.4589107142857143,-8.350080357142858,0.0356339285714285,122.37769196428572,0.2274526785714285,55.54464285714286,7,1
2555,rock drums,0.2049698059095199,0.5290578360976268,279997.467846548,0.6357569562432577,0.1684074683870348,0.1756532433252427,-9.35824306061219,0.0537046315399137,132.08558109830096,0.5686569882686083,35.51727009169363,7,1
2556,rock en espanol,0.2282250113560401,0.6139702221917204,255521.8356089511,0.6486388798649271,0.0540065861761817,0.1887177473005062,-8.75482216166317,0.0566202682046304,120.27150715020232,0.6038715959814895,53.886048052186375,7,1
2557,rock gaucho,0.0409,0.568,265040.0,0.7,7.11e-06,0.0838,-5.42,0.0258,131.885,0.5710000000000001,61.0,6,1
2558,rock independant francais,0.04521601875,0.55925,220894.125,0.6795625000000001,0.02920173125,0.2078375,-6.1398125,0.0417,116.30543749999998,0.4609999999999999,54.5625,11,1
2559,rock keyboard,0.2903391149996203,0.5026580344801397,309733.1935945925,0.6278991645781118,0.2545145484802612,0.249741718842561,-9.341071627553733,0.0531105138604086,134.61436595276072,0.5030481780208094,40.07989519252677,9,1
2560,rock nacional,0.2865980654160656,0.549837278170173,255223.13790410373,0.5786609342801451,0.0832158717115515,0.1754750776562619,-10.360450974658876,0.0516088719272929,113.25901771284276,0.5494539290144556,48.59391091364777,7,1
2561,rock nacional brasileiro,0.2694128708333332,0.51125625,278252.7083333333,0.6751843750000002,0.0779469484375,0.2631873958333333,-8.82563125,0.0544180208333333,123.45074166666669,0.6037322916666666,45.046875,9,1
2562,rock pernambucano,0.7020000000000001,0.7,174689.0,0.569,1.4e-06,0.114,-6.1560000000000015,0.0476,85.696,0.789,42.0,6,1
2563,rock progressif francais,0.2926309090909091,0.4158181818181818,291927.1818181818,0.6519999999999998,0.7441545454545455,0.1679090909090909,-13.55981818181818,0.0472454545454545,125.51581818181818,0.5352727272727275,32.0,0,0
2564,rock steady,0.361103442028714,0.7533994004370074,195117.72640296267,0.499751371823036,0.1605673963335416,0.1527724455357214,-10.093380313279674,0.1051526439018963,112.47495893852394,0.7852470117262285,34.08221483424606,7,1
2565,rock urbano mexicano,0.1689878341242091,0.4980671065046064,259399.7628205128,0.6833468788156288,0.0327462302192946,0.164798703033078,-9.277379360223112,0.0607789238539238,124.76358204295704,0.5013909007659006,49.43086080586081,9,1
2566,rock uruguayo,0.992,0.557,165998.0,0.0921,0.152,0.113,-19.564,0.0379,147.69299999999996,0.336,45.0,5,0
2567,rock-and-roll,0.5233989474275725,0.5528798375120197,165478.99497728882,0.5635301183570486,0.0453798301870011,0.2042922345821784,-9.714016370294402,0.0568901131401766,121.4902985756072,0.6981172339332307,29.6193240996622,7,1
2568,rockabilly,0.4972834109797123,0.543535420816169,166248.6262910037,0.6359692845486006,0.0694403413393831,0.2154408175745693,-9.17210423530296,0.0602182054557358,123.53232607240729,0.7300112949985668,25.506630217315127,9,1
2569,rockabilly en espanol,0.6008333333333336,0.4807222222222223,144055.94444444447,0.7015277777777774,0.0007919597222222,0.2989583333333334,-9.572111111111107,0.0467055555555555,112.22194444444445,0.8305555555555559,25.027777777777786,9,1
2570,roda de samba,0.496,0.6905,149286.5,0.4105000000000001,1.89e-05,0.1068,-12.113,0.0787,100.7525,0.7305,41.0,7,1
2571,romanian classical piano,0.9880940170940172,0.3209123931623932,347419.2841880342,0.1177410256410256,0.7741880341880343,0.1280145299145299,-22.995651709401717,0.0434378205128205,101.3393717948718,0.3000521367521367,12.910256410256409,7,1
2572,romanian electronic,0.04491625,0.8152499999999999,3478337.5,0.7292500000000001,0.6585000000000001,0.1589375,-9.476625,0.0547125,122.887,0.289625,0.0,7,1
2573,romanian folk,0.87025,0.31525,246263.25,0.2262500000000001,0.6242500000000001,0.1101,-14.556,0.043175,103.87075,0.070775,39.25,9,1
2574,romanian pop,0.2550833333333333,0.7548333333333334,199882.5,0.705,0.0067622999999999,0.1378666666666667,-6.298666666666666,0.0841166666666666,133.02883333333332,0.6658333333333334,38.333333333333336,4,1
2575,romanian rock,0.6544656482939631,0.4795650431196101,236763.4164116985,0.4135059073865766,0.2197332767501312,0.221601375703037,-12.177646381702283,0.0688952778402699,117.47380124859394,0.4974007274090738,9.038721409823772,7,1
2576,romantico,0.4974420499999999,0.53765375,194399.96375,0.43000875,0.5559882079999999,0.1742825,-11.274058750000004,0.037722375,114.88279125,0.60164,29.85875,5,1
2577,rominimal,0.0009044999999999,0.631,333644.0,0.867,0.922,0.18245,-8.48,0.07615,130.9665,0.384,0.0,3,0
2578,roots americana,0.3542366287878788,0.5349090909090909,231785.1988636364,0.5453679924242425,0.0464016857133838,0.1701525252525252,-9.100499999999998,0.038225284090909,117.30175441919192,0.5421221590909091,41.87941919191919,4,1
2579,roots reggae,0.1856231298878392,0.7546679447588147,232949.57256661207,0.5435444559427667,0.0928844148199172,0.1440728517147876,-9.76365265450758,0.1400078121170241,116.91803593546256,0.7352807283705879,40.27482499648757,7,1
2580,roots rock,0.3149595766771456,0.5480086992186971,249849.0474700189,0.5660734697755764,0.0584151650682668,0.1992685049786169,-10.600786502037003,0.0483675613595943,123.31366104309268,0.5973309252750706,35.8544038248561,7,1
2581,roots worship,0.3672666019855234,0.4798826641767818,278851.052144533,0.4739335658422913,0.0049680653764175,0.1920451823321921,-10.396669002529787,0.0572914848532005,122.8823598783388,0.372801388789134,44.82090824933962,2,1
2582,rosary,0.8669427516158819,0.2990238227146814,198789.15512465377,0.1827216989843028,0.040852991966759,0.1555632502308403,-16.590349953831954,0.0353095106186518,104.35831486611266,0.3227108956602032,30.95013850415512,7,1
2583,rumba,0.5894479588080196,0.5895690530752125,256105.4705064796,0.6321387237293037,0.6211027013765226,0.1652905866409489,-10.52800151238992,0.0618710678157055,116.15176381088048,0.6823641998902867,38.18186518258982,2,1
2584,rumba catalana,0.000275,0.599,512950.0,0.966,0.84,0.0827,-5.909,0.0645,133.034,0.647,0.0,1,1
2585,rumba congolaise,0.303875,0.63075,328503.125,0.7013750000000001,0.00334025,0.26125,-7.442125,0.3070624999999999,146.86449999999996,0.7062499999999999,12.625,1,1
2586,rune folk,0.6612333333333333,0.4524166666666667,290605.6666666666,0.3177999999999999,0.3120748333333333,0.2314166666666667,-13.043833333333332,0.0922583333333333,99.11116666666668,0.4013333333333334,27.0,6,1
2587,russelater,0.0602569999999999,0.6072500000000002,227060.25,0.8600000000000001,0.1228374333333333,0.2125,-7.720166666666667,0.1764583333333333,143.62475,0.5853333333333333,14.166666666666664,6,1
2588,russian alternative rock,0.1040349999999999,0.6545000000000001,291367.0,0.6895,0.0003551,0.1286999999999999,-11.477999999999998,0.03285,103.553,0.6629999999999999,49.0,7,1
2589,russian ccm,0.23234,0.38148,317408.12,0.4667680000000001,0.073350652,0.356528,-8.534920000000001,0.032392,123.81400000000002,0.1749119999999999,49.72,0,1
2590,russian chanson,0.59787,0.5614,231219.7333333333,0.33375,0.0428190033333333,0.1717433333333333,-13.731533333333337,0.0490666666666666,95.87401666666663,0.5804833333333334,43.38333333333333,7,0
2591,russian choir,0.9543333333333334,0.2279999999999999,224146.16666666663,0.1354666666666666,0.6831666666666667,0.1058333333333333,-28.49383333333334,0.0405166666666666,122.83033333333331,0.1724166666666666,31.666666666666668,6,1
2592,russian classical piano,0.9274077376775166,0.3280429062556804,308514.1386832957,0.0982931594874846,0.8853373299985549,0.1602911270387939,-25.211377060466443,0.0456255458485391,92.84552504544249,0.1362813051281244,23.187881454578505,1,1
2593,russian contemporary classical,0.622,0.443,370613.0,0.127,0.23,0.6920000000000001,-24.033,0.0952,134.982,0.109,0.0,8,1
2594,russian dance,0.03187,0.699,284884.6666666667,0.7480000000000001,0.5990433333333334,0.6103333333333333,-6.362333333333333,0.1315333333333333,130.06133333333332,0.2992333333333333,25.33333333333333,5,1
2595,russian dance pop,0.3666128571428571,0.5964285714285714,308455.8571428572,0.6096071428571429,0.2108984964285714,0.29975,-8.252892857142857,0.0458571428571428,117.60707142857142,0.2928214285714285,0.0357142857142857,7,0
2596,russian dnb,8.149999999999999e-05,0.565,245345.0,0.961,0.787,0.148,-2.892,0.208,174.03599999999997,0.0344,7.0,11,0
2597,russian edm,0.0461288423343564,0.5519126887605148,178325.28198854285,0.8510174004739223,0.5042574857752393,0.2401930042180042,-7.592151354683963,0.0979073315573315,128.786685533066,0.4104243111960504,5.3991370947892685,1,0
2598,russian folk,0.7750155279503105,0.4546415261756876,183140.9782608696,0.4014608695652173,0.0573103925022182,0.1657588731144631,-11.23390283939663,0.0435168145519077,121.08580745341614,0.5214366015971605,29.10337178349601,7,0
2599,russian folk rock,0.3083116666666667,0.5118333333333334,236949.0,0.5784999999999999,0.0001183666666666,0.1692333333333333,-8.947999999999999,0.0357833333333333,110.718,0.5626666666666665,52.333333333333336,7,0
2600,russian gangster rap,7.94e-05,0.615,381268.0,0.8190000000000001,0.866,0.124,-6.56,0.0342,87.507,0.35,0.0,1,1
2601,russian hip hop,0.3726931333333332,0.561,254049.3333333333,0.4003333333333334,0.2886666666666667,0.0803333333333333,-12.873333333333337,0.0290666666666666,99.56966666666666,0.3733333333333333,20.0,9,1
2602,russian jazz,0.6616285714285715,0.5933571428571429,120367.0,0.2899285714285714,0.0001928542857142,0.2163714285714286,-15.78585714285714,0.1179642857142857,117.78185714285712,0.740142857142857,37.0,5,0
2603,russian metal,0.0259,0.386,202040.0,0.7959999999999999,0.0,0.124,-4.76,0.0413,148.6,0.635,64.0,2,0
2604,russian modern classical,0.9125442547750812,0.3626040620917952,441241.0759457421,0.1819162057022934,0.6135106118805562,0.2106716943854882,-19.07178252868794,0.0504057693538119,101.58117032574964,0.2316901316081988,3.5607751543394093,0,1
2605,russian orchestra,0.8286703703703706,0.3203985185185185,349255.19074074074,0.1689253703703704,0.7324138452469134,0.1458799999999999,-23.8539549382716,0.0500183333333333,109.49848580246918,0.2136353086419753,27.84444444444445,9,1
2606,russian pop,0.3840649149350649,0.5826347402597403,291230.2353896104,0.6159308441558442,0.3161821913961039,0.2310204545454545,-8.692491883116883,0.0490467532467532,103.3543198051948,0.3906948051948052,10.165584415584416,1,0
2607,russian post-punk,0.200062,0.62244,281179.44,0.75425,0.491291402,0.1582059999999999,-9.324120000000002,0.0409,135.50780999999998,0.6270899999999999,56.23,10,1
2608,russian power metal,0.0127,0.409,290200.0,0.813,0.000118,0.0898,-5.533,0.0624,139.67700000000002,0.275,0.0,4,0
2609,russian punk,0.3600777777777777,0.4668333333333334,187077.0,0.7368888888888888,0.0015151177777777,0.18945,-5.804277777777777,0.1085277777777777,130.535,0.6993333333333333,38.16666666666666,9,1
2610,russian punk rock,0.0259,0.386,202040.0,0.7959999999999999,0.0,0.124,-4.76,0.0413,148.6,0.635,64.0,2,0
2611,russian rock,0.4587205454545453,0.5237418181818182,234178.08727272725,0.4579690909090909,0.0192034207272727,0.1748124848484848,-11.39412848484849,0.0650193939393939,107.94857636363636,0.5520296969696968,44.444242424242425,11,0
2612,russian romanticism,0.8587165803524451,0.3035417391345786,329142.195399987,0.1884894401603642,0.5923210395586357,0.1706535302385467,-20.269575177400423,0.0433522353630775,102.45663778322672,0.1774493474907882,10.670446321619576,7,1
2613,russian ska,0.1033144444444444,0.5628333333333333,218495.3333333333,0.8742222222222223,0.0026884511111111,0.1104499999999999,-4.571944444444443,0.0580611111111111,125.04066666666664,0.8086666666666665,22.83333333333333,7,1
2614,russian techno,0.00239,0.615,415500.0,0.85,0.899,0.122,-11.781,0.0855,126.032,0.257,0.0,11,0
2615,russian thrash metal,0.001355,0.5670000000000001,371180.5,0.9725,0.06165,0.2565,-6.564499999999999,0.0597,105.015,0.5625,0.0,2,1
2616,russian trance,0.0038875892392552,0.4937980765979777,145699.06732854396,0.9234446092517236,0.5020515739036621,0.3994599232290141,-7.316744907996389,0.0739908706640525,132.65969289214655,0.4093498040117013,10.716960263353542,6,1
2617,rva indie,0.8420000000000001,0.762,148907.0,0.523,0.0,0.196,-5.62,0.0322,134.037,0.732,4.0,7,1
2618,rwandan traditional,0.994,0.26625,204693.5,0.0316,0.3652499999999999,0.11225,-28.420000000000005,0.059325,91.2115,0.2319999999999999,0.0,5,1
2619,ryukyu ongaku,0.9795,0.4054999999999999,107840.0,0.1921,0.08950058,0.1185,-10.7185,0.03735,100.539,0.3595,0.0,6,1
2620,sacramento hip hop,0.1075471296296296,0.6839907407407407,302828.4212962963,0.632199074074074,2.2685185185185186e-07,0.1451819444444444,-7.908037037037037,0.2936796296296296,103.3832175925926,0.6486018518518518,38.18055555555556,10,1
2621,sacramento indie,0.1747015241704271,0.4508253231681705,224460.5188768957,0.7163210917000334,0.0663413959751883,0.1698752608117787,-8.070487467017243,0.0832824418790928,115.97126530572328,0.4850330963417894,36.57614046068287,9,1
2622,sacred steel,0.45525,0.5577142857142856,223829.64285714284,0.5742142857142857,0.0627617285714285,0.14275,-7.790285714285714,0.0405857142857142,102.26742857142858,0.5107142857142858,31.92857142857143,9,1
2623,sad rap,0.4217113443143812,0.7138318004459309,170177.75794314384,0.5305439799331104,0.0392970098534002,0.1724508779264215,-9.658965914158308,0.1771955128205127,118.10520253623196,0.4224374888517279,64.09651616499444,7,1
2624,salsa,0.5437478598125755,0.6362888926726009,278070.35758764273,0.6577621933550728,0.0536743328757402,0.1945341553789371,-7.961839230621435,0.0532920592249459,115.2982212167437,0.8199307571525561,38.24970939453051,7,1
2625,salsa choke,0.2511992831541219,0.7169605734767025,293448.1003584229,0.7979068100358422,1.9305949820788528e-05,0.2879189964157706,-6.131802867383513,0.1828942652329749,105.22589605734768,0.7200645161290322,33.42293906810036,11,1
2626,salsa colombiana,0.3556525182072829,0.6630930127606598,255381.30043572988,0.7396661998132584,0.0171997064363523,0.19705674291939,-7.47380175848117,0.0393118145035792,126.214636118892,0.7625263616557736,35.783084344849044,5,1
2627,salsa cristiana,0.5396,0.6386,285885.2,0.7948,0.0016192,0.13096,-7.1746,0.0527199999999999,160.9446,0.5882000000000001,4.8,9,1
2628,salsa cubana,0.4675,0.75,283622.5,0.8455,0.000124,0.2002,-5.7685,0.0494,130.941,0.8430000000000001,0.0,7,1
2629,salsa international,0.6183882572101587,0.6356034173010335,287824.7430264888,0.6391383187037526,0.0453374363603362,0.2093370308408412,-8.046863292957122,0.0568226993388422,109.5829703987388,0.8380438782586707,33.66636568526367,7,1
2630,salsa peruana,0.2811651260504202,0.6184033613445378,275225.87184873945,0.6967289915966388,0.000868979327731,0.1435901260504201,-7.878506302521009,0.0550489495798319,122.4053088235294,0.7533844537815126,41.079831932773104,5,0
2631,salsa puertorriquena,0.5219415356869539,0.6380795075397926,286778.7352302537,0.6673966277938871,0.0467357104258838,0.1780644277499652,-7.725954742199333,0.054176002010802,117.94902709040362,0.7750394018059127,37.47370878436642,5,1
2632,salsa venezolana,0.5403636668154761,0.6040525793650794,259314.70357142857,0.6189666666666666,0.1328360899801587,0.1539899107142857,-10.461989880952382,0.0523902083333333,114.82725694444446,0.7577044146825396,42.26378968253969,2,1
2633,samba,0.6076006406738249,0.5856923977258962,202454.29124879767,0.5017392015370057,0.128974212491666,0.2040811788129988,-11.040702352032316,0.0682889639848606,115.11266794121968,0.6792756406093373,34.499028398805315,7,1
2634,samba de roda,0.6847425925925926,0.5553638888888889,221616.41203703705,0.286437962962963,0.0140235369444444,0.171137037037037,-15.081607407407413,0.09027,101.29980833333332,0.4926268518518519,28.352777777777774,2,1
2635,samba moderno,0.573,0.73,238600.0,0.452,4.06e-06,0.0863,-12.469,0.0423,160.315,0.885,29.0,0,1
2636,samba-enredo,0.4466666666666666,0.5374666666666666,258981.06666666665,0.7418,0.0002953026666666,0.7188666666666667,-8.261399999999998,0.1353666666666667,117.72953333333336,0.7540666666666667,29.866666666666667,2,1
2637,samba-jazz,0.7137491490572606,0.5425965889978037,168106.337130939,0.5021167820986662,0.2694813739194989,0.1258821449126895,-11.651104085382183,0.0737521994415876,114.3585569407842,0.5803424289932508,32.93122643151749,5,1
2638,samba-rock,0.5733904761904762,0.5728187902187901,205676.46769626767,0.6649083655083654,0.0179957252689832,0.1589760875160875,-8.1044425997426,0.0544040411840411,110.70404929214928,0.7159447876447876,40.92998712998713,7,0
2639,samoan pop,0.0727,0.6990000000000001,224947.0,0.785,0.0,0.156,-3.694,0.0464,84.022,0.763,10.0,7,0
2640,san diego indie,0.2492,0.483,198202.0,0.7298749999999999,0.4122718312499999,0.250375,-8.5636875,0.08285,102.6443125,0.3398125,58.0,2,1
2641,san diego rap,0.2051551020408163,0.7940476190476192,231038.34693877556,0.5913061224489796,0.0030339269387755,0.3213680272108843,-9.219591836734692,0.1847115646258503,112.62332653061226,0.4001292517006802,56.517006802721085,6,1
2642,san marcos tx indie,0.5632433333333334,0.5092000000000001,239468.6,0.4842333333333332,0.3674265636666666,0.1317933333333333,-13.814666666666668,0.0412333333333333,115.30453333333332,0.3776,38.23333333333333,6,1
2643,sandalwood,0.7438333333333333,0.6050555555555556,213758.6111111111,0.4348166666666667,0.1785055555555555,0.1256333333333333,-9.896833333333332,0.0747055555555555,97.6785,0.6678333333333333,0.0,4,0
2644,santa fe indie,0.002102,0.5266666666666666,368851.2222222223,0.9002222222222225,0.2361844444444444,0.3861111111111112,-6.767777777777778,0.0631111111111111,133.13511111111112,0.3246666666666666,0.0,4,1
2645,sarod,0.976,0.317,336333.0,0.0528,0.445,0.152,-14.751,0.0332,102.368,0.165,40.0,0,1
2646,saskatchewan indie,0.6643,0.5523666666666666,200177.3333333333,0.2991666666666666,0.152013,0.1025866666666666,-12.177933333333335,0.0460466666666666,108.5889,0.5276666666666666,61.2,7,0
2647,saxony metal,1.23e-05,0.245,361092.0,0.906,0.00136,0.0939,-6.65,0.0935,92.228,0.294,0.0,2,1
2648,scam rap,0.1846076111111111,0.8292222222222222,185485.11111111112,0.7006666666666667,3.136305555555556e-05,0.1000416666666666,-4.5233888888888885,0.2827222222222222,121.63713888888888,0.4650555555555555,70.02777777777777,1,1
2649,scandinavian r&b,0.388,0.705,212787.0,0.433,0.134,0.0841,-9.706,0.204,168.00599999999997,0.602,69.0,4,1
2650,scandipop,0.3755984603174603,0.6291274376417233,224415.0355253213,0.6003795918367347,0.0560905891987906,0.1640149206349206,-7.2205117913832195,0.081212932728647,125.26077044595615,0.4733155706727134,56.60786092214664,6,1
2651,schlager,0.4602485714285714,0.4980571428571427,242665.87142857147,0.4274999999999999,0.0126403557142857,0.2433185714285714,-13.382571428571428,0.0370414285714285,114.50225714285712,0.3891857142857143,48.85714285714285,3,1
2652,school choir,0.967,0.306,218073.5,0.213,0.00111,0.4395,-24.888,0.35155,127.8965,0.22625,4.5,5,1
2653,school ensemble,0.868,0.338,146853.0,0.231,0.95,0.6920000000000001,-22.515,0.0871,81.344,0.36,0.0,2,0
2654,schranz,0.11470525,0.6371249999999999,408989.0,0.7833750000000002,0.881875,0.1246249999999999,-7.46075,0.0525999999999999,131.6005,0.2812249999999999,1.0,7,0
2655,scorecore,0.5522870409362947,0.3279023298911419,223785.22788502977,0.3981749422549241,0.7371022395424514,0.1540621069562889,-14.96089959213934,0.0613276972939185,115.80363397730343,0.2428729809257019,38.47577038591114,7,1
2656,scottish americana,0.779,0.586,228153.0,0.403,0.0,0.231,-9.746,0.0312,125.106,0.402,0.0,5,1
2657,scottish electronic,0.1136493888888888,0.6184937500000001,265698.25,0.775071527777778,0.2694528833333333,0.1968437499999999,-8.438173611111111,0.0561486111111111,121.51207638888889,0.4862569444444444,27.45138888888889,11,0
2658,scottish fiddle,0.8425888888888888,0.3037844444444444,285761.34444444446,0.1656455555555555,0.4733202222222222,0.2146099999999999,-17.43407777777778,0.0364344444444444,111.8089,0.2865211111111111,22.2,7,1
2659,scottish folk,0.6371878213507625,0.4508498910675381,249157.60969498908,0.3091689814814815,0.2416997494308278,0.1109345098039215,-14.351821132897603,0.0398158224400871,110.21186568627452,0.4088271786492375,25.62941176470589,2,1
2660,scottish indie,0.137627241136951,0.4691636592265111,259183.8169423242,0.7738868962772166,0.1854167153792028,0.2279316567707431,-8.453758827579021,0.0545301272649267,126.32553622962736,0.5858492593810699,36.25668285222326,7,1
2661,scottish indie folk,0.4175294117647058,0.5351764705882354,250555.29411764705,0.5229999999999999,0.0193309070588235,0.1552941176470588,-8.596764705882354,0.0299176470588235,118.66558823529414,0.4434705882352941,0.3529411764705882,0,1
2662,scottish jazz,0.8205000000000001,0.34275,394678.0,0.20105,0.7775000000000001,0.3949499999999999,-18.1965,0.041925,147.74075,0.282,6.5,10,1
2663,scottish metal,0.000767,0.476,222253.0,0.967,0.0,0.297,-3.255,0.16,110.057,0.575,45.0,10,0
2664,scottish new wave,0.116465499015094,0.5697663754617079,263998.62552004686,0.6712350270360499,0.1186627053509448,0.1887523068576777,-9.40495219582208,0.0526039163947731,122.09345885849018,0.5747610376622525,38.350298678303794,9,1
2665,scottish rock,0.2380083326563143,0.503907980255039,255816.02890614283,0.705050442204854,0.0694824688142739,0.2719025575894693,-8.108446361236803,0.0506468512614836,121.5380018802276,0.6144689145413412,41.62207767722474,9,1
